"","Area","Year","Private forprofit graduate","Violent crimes","Population","Total graduate","Public graduate","Private nonprofit graduate"
"939","Indiana","2006",259,"20303",6333,38093,25420,12414
"940","Indiana","2007",386,"21310",6380,38533,25247,12900
"941","Indiana","2008",384,"21525",6425,38991,24986,13621
"942","Indiana","2009",518,"21455",6459,39583,25386,13679
"943","Indiana","2010",803,"20983",6484,41687,26858,14026
"944","Indiana","2011",NA,"21619",NA,NA,NA,NA
"945","Indiana","2012",NA,"22602",NA,NA,NA,NA
"946","Iowa","1950",NA,NA,2625,NA,NA,NA
"947","Iowa","1951",NA,NA,2617,NA,NA,NA
"948","Iowa","1952",NA,NA,2626,NA,NA,NA
"949","Iowa","1953",NA,NA,2629,NA,NA,NA
"950","Iowa","1954",NA,NA,2626,NA,NA,NA
"951","Iowa","1955",NA,NA,2679,NA,NA,NA
"952","Iowa","1956",NA,NA,2703,NA,NA,NA
"953","Iowa","1957",NA,NA,2716,NA,NA,NA
"954","Iowa","1958",NA,NA,2708,NA,NA,NA
"955","Iowa","1959",NA,NA,2729,NA,NA,NA
"956","Iowa","1960",NA,"656",2758,NA,NA,NA
"957","Iowa","1961",NA,"643",2756,NA,NA,NA
"958","Iowa","1962",NA,"559",2750,NA,NA,NA
"959","Iowa","1963",NA,"629",2747,NA,NA,NA
"960","Iowa","1964",NA,"1007",2746,NA,NA,NA
"961","Iowa","1965",NA,"1067",NA,NA,NA,NA
"962","Iowa","1966",NA,"1214",2762,NA,NA,NA
"963","Iowa","1967",NA,"1608",2793,NA,NA,NA
"964","Iowa","1968",NA,"1882",2803,NA,NA,NA
"965","Iowa","1969",NA,"1918",2805,NA,NA,NA
"966","Iowa","1970",NA,"2241",2825,NA,NA,NA
"967","Iowa","1971",NA,"2822",2852,NA,NA,NA
"968","Iowa","1972",NA,"2519",2860,NA,NA,NA
"969","Iowa","1973",NA,"2970",2864,NA,NA,NA
"970","Iowa","1974",NA,"3455",2868,NA,NA,NA
"971","Iowa","1975",NA,"4039",2881,NA,NA,NA
"972","Iowa","1976",NA,"3813",2903,NA,NA,NA
"973","Iowa","1977",NA,"4145",2914,NA,NA,NA
"974","Iowa","1978",NA,"4674",2918,NA,NA,NA
"975","Iowa","1979",NA,"5259",2916,NA,NA,NA
"976","Iowa","1980",NA,"5826",2914,NA,NA,NA
"977","Iowa","1981",NA,"5915",2908,NA,NA,NA
"978","Iowa","1982",NA,"5018",2888,NA,NA,NA
"979","Iowa","1983",NA,"5262",2871,NA,NA,NA
"980","Iowa","1984",NA,"5781",2859,NA,NA,NA
"981","Iowa","1985",NA,"6106",2830,NA,NA,NA
"982","Iowa","1986",NA,"6703",2792,NA,NA,NA
"983","Iowa","1987",NA,"6553",2767,NA,NA,NA
"984","Iowa","1988",NA,"7279",2768,NA,NA,NA
"985","Iowa","1989",NA,"7563",2771,NA,NA,NA
"986","Iowa","1990",NA,"8321",2777,NA,NA,NA
"987","Iowa","1991",NA,"8477",2792.2,NA,NA,NA
"988","Iowa","1992",NA,"7816",2807.4,NA,NA,NA
"989","Iowa","1993",NA,"9159",2822.6,NA,NA,NA
"990","Iowa","1994",NA,"8914",2837.8,NA,NA,NA
"991","Iowa","1995",NA,"10071",2853,NA,NA,NA
"992","Iowa","1996",NA,"7771",2868.2,NA,NA,NA
"993","Iowa","1997",NA,"8841",2883.4,NA,NA,NA
"994","Iowa","1998",NA,"8916",2898.6,NA,NA,NA
"995","Iowa","1999",NA,"8034",2913.8,NA,NA,NA
"996","Iowa","2000",NA,"7796",2929,NA,NA,NA
"997","Iowa","2001",40,"7865",2932,18652,9992,8620
"998","Iowa","2002",110,"8388",2934,19377,10366,8901
"999","Iowa","2003",143,"8175",2942,20015,11159,8713
"1000","Iowa","2004",176,"8499",2954,20062,11122,8764
"1001","Iowa","2005",178,"8697",2964,20530,11389,8963
"1002","Iowa","2006",224,"8521",2983,20565,11142,9199
"1003","Iowa","2007",206,"8970",2999,20520,10747,9567
"1004","Iowa","2008",266,"8651",3017,21233,11113,9854
"1005","Iowa","2009",216,"8485",3033,20816,10862,9738
"1006","Iowa","2010",346,"8191",3046,21369,11263,9760
"1007","Iowa","2011",NA,"7883",NA,NA,NA,NA
"1008","Iowa","2012",NA,"8112",NA,NA,NA,NA
"1009","Kansas","1950",NA,NA,1916,NA,NA,NA
"1010","Kansas","1951",NA,NA,1950,NA,NA,NA
"1011","Kansas","1952",NA,NA,1977,NA,NA,NA
"1012","Kansas","1953",NA,NA,1994,NA,NA,NA
"1013","Kansas","1954",NA,NA,2042,NA,NA,NA
"1014","Kansas","1955",NA,NA,2093,NA,NA,NA
"1015","Kansas","1956",NA,NA,2119,NA,NA,NA
"1016","Kansas","1957",NA,NA,2128,NA,NA,NA
"1017","Kansas","1958",NA,NA,2142,NA,NA,NA
"1018","Kansas","1959",NA,NA,2160,NA,NA,NA
"1019","Kansas","1960",NA,"1272",2179,NA,NA,NA
"1020","Kansas","1961",NA,"1282",2215,NA,NA,NA
"1021","Kansas","1962",NA,"1477",2231,NA,NA,NA
"1022","Kansas","1963",NA,"1831",2217,NA,NA,NA
"1023","Kansas","1964",NA,"2573",2209,NA,NA,NA
"1024","Kansas","1965",NA,"2392",NA,NA,NA,NA
"1025","Kansas","1966",NA,"2517",2200,NA,NA,NA
"1026","Kansas","1967",NA,"3248",2197,NA,NA,NA
"1027","Kansas","1968",NA,"3463",2216,NA,NA,NA
"1028","Kansas","1969",NA,"3873",2236,NA,NA,NA
"1029","Kansas","1970",NA,"4561",2249,NA,NA,NA
"1030","Kansas","1971",NA,"4843",2247,NA,NA,NA
"1031","Kansas","1972",NA,"4737",2256,NA,NA,NA
"1032","Kansas","1973",NA,"4956",2266,NA,NA,NA
"1033","Kansas","1974",NA,"6272",2269,NA,NA,NA
"1034","Kansas","1975",NA,"6307",2281,NA,NA,NA
"1035","Kansas","1976",NA,"6529",2301,NA,NA,NA
"1036","Kansas","1977",NA,"7206",2321,NA,NA,NA
"1037","Kansas","1978",NA,"7471",2336,NA,NA,NA
"1038","Kansas","1979",NA,"8376",2351,NA,NA,NA
"1039","Kansas","1980",NA,"9168",2364,NA,NA,NA
"1040","Kansas","1981",NA,"8796",2385,NA,NA,NA
"1041","Kansas","1982",NA,"8088",2401,NA,NA,NA
"1042","Kansas","1983",NA,"7919",2416,NA,NA,NA
"1043","Kansas","1984",NA,"8147",2424,NA,NA,NA
"1044","Kansas","1985",NA,"8716",2427,NA,NA,NA
"1045","Kansas","1986",NA,"9076",2433,NA,NA,NA
"1046","Kansas","1987",NA,"8932",2445,NA,NA,NA
"1047","Kansas","1988",NA,"9083",2462,NA,NA,NA
"1048","Kansas","1989",NA,"10073",2473,NA,NA,NA
"1049","Kansas","1990",NA,"11093",2478,NA,NA,NA
"1050","Kansas","1991",NA,"12465",2499.6,NA,NA,NA
"1051","Kansas","1992",NA,"12888",2521.2,NA,NA,NA
"1052","Kansas","1993",NA,"12564",2542.8,NA,NA,NA
"1053","Kansas","1994",NA,"11314",2564.4,NA,NA,NA
"1054","Kansas","1995",NA,"10792",2586,NA,NA,NA
"1055","Kansas","1996",NA,"10642",2607.6,NA,NA,NA
"1056","Kansas","1997",NA,"11151",2629.2,NA,NA,NA
"1057","Kansas","1998",NA,"10972",2650.8,NA,NA,NA
"1058","Kansas","1999",NA,"10159",2672.4,NA,NA,NA
"1059","Kansas","2000",NA,"10470",2694,NA,NA,NA
"1060","Kansas","2001",0,"10909",2702,14662,11554,3108
"1061","Kansas","2002",0,"10229",2714,14787,11602,3185
"1062","Kansas","2003",0,"10831",2723,15744,12362,3382
"1063","Kansas","2004",0,"10330",2734,16022,12624,3398
"1064","Kansas","2005",3,"10701",2745,16221,12856,3362
"1065","Kansas","2006",24,"11960",2763,16677,13464,3189
"1066","Kansas","2007",45,"12730",2784,17065,13624,3396
"1067","Kansas","2008",41,"11554",2808,17048,13414,3593
"1068","Kansas","2009",52,"11460",2833,17521,13693,3776
"1069","Kansas","2010",34,"10602",2853,17835,14005,3796
"1070","Kansas","2011",NA,"10209",NA,NA,NA,NA
"1071","Kansas","2012",NA,"10232",NA,NA,NA,NA
"1072","Kentucky","1950",NA,NA,2936,NA,NA,NA
"1073","Kentucky","1951",NA,NA,2941,NA,NA,NA
"1074","Kentucky","1952",NA,NA,2920,NA,NA,NA
"1075","Kentucky","1953",NA,NA,2903,NA,NA,NA
"1076","Kentucky","1954",NA,NA,2902,NA,NA,NA
"1077","Kentucky","1955",NA,NA,2910,NA,NA,NA
"1078","Kentucky","1956",NA,NA,2898,NA,NA,NA
"1079","Kentucky","1957",NA,NA,2928,NA,NA,NA
"1080","Kentucky","1958",NA,NA,2961,NA,NA,NA
"1081","Kentucky","1959",NA,NA,2999,NA,NA,NA
"1082","Kentucky","1960",NA,"2957",3038,NA,NA,NA
"1083","Kentucky","1961",NA,"2907",3054,NA,NA,NA
"1084","Kentucky","1962",NA,"2963",3079,NA,NA,NA
"1085","Kentucky","1963",NA,"2849",3096,NA,NA,NA
"1086","Kentucky","1964",NA,"3486",3129,NA,NA,NA
"1087","Kentucky","1965",NA,"3463",NA,NA,NA,NA
"1088","Kentucky","1966",NA,"4191",3147,NA,NA,NA
"1089","Kentucky","1967",NA,"4484",3172,NA,NA,NA
"1090","Kentucky","1968",NA,"5317",3195,NA,NA,NA
"1091","Kentucky","1969",NA,"5745",3198,NA,NA,NA
"1092","Kentucky","1970",NA,"7157",3219,NA,NA,NA
"1093","Kentucky","1971",NA,"7717",3298,NA,NA,NA
"1094","Kentucky","1972",NA,"7446",3336,NA,NA,NA
"1095","Kentucky","1973",NA,"7356",3371,NA,NA,NA
"1096","Kentucky","1974",NA,"7857",3416,NA,NA,NA
"1097","Kentucky","1975",NA,"8967",3468,NA,NA,NA
"1098","Kentucky","1976",NA,"8987",3529,NA,NA,NA
"1099","Kentucky","1977",NA,"8077",3574,NA,NA,NA
"1100","Kentucky","1978",NA,"7807",3610,NA,NA,NA
"1101","Kentucky","1979",NA,"8748",3642,NA,NA,NA
"1102","Kentucky","1980",NA,"9711",3661,NA,NA,NA
"1103","Kentucky","1981",NA,"10599",3670,NA,NA,NA
"1104","Kentucky","1982",NA,"11550",3683,NA,NA,NA
"1105","Kentucky","1983",NA,"11967",3694,NA,NA,NA
"1106","Kentucky","1984",NA,"10342",3695,NA,NA,NA
"1107","Kentucky","1985",NA,"11384",3695,NA,NA,NA
"1108","Kentucky","1986",NA,"12467",3688,NA,NA,NA
"1109","Kentucky","1987",NA,"12589",3683,NA,NA,NA
"1110","Kentucky","1988",NA,"12284",3680,NA,NA,NA
"1111","Kentucky","1989",NA,"13302",3677,NA,NA,NA
"1112","Kentucky","1990",NA,"14386",3685,NA,NA,NA
"1113","Kentucky","1991",NA,"16262",3721.4,NA,NA,NA
"1114","Kentucky","1992",NA,"20107",3757.8,NA,NA,NA
"1115","Kentucky","1993",NA,"17530",3794.2,NA,NA,NA
"1116","Kentucky","1994",NA,"16991",3830.6,NA,NA,NA
"1117","Kentucky","1995",NA,"14079",3867,NA,NA,NA
"1118","Kentucky","1996",NA,"12448",3903.4,NA,NA,NA
"1119","Kentucky","1997",NA,"12386",3939.8,NA,NA,NA
"1120","Kentucky","1998",NA,"12909",3976.2,NA,NA,NA
"1121","Kentucky","1999",NA,"12212",4012.6,NA,NA,NA
"1122","Kentucky","2000",NA,"11903",4049,NA,NA,NA
"1123","Kentucky","2001",192,"10510",4068,15434,11944,3298
"1124","Kentucky","2002",310,"11101",4090,16401,12469,3622
"1125","Kentucky","2003",201,"10232",4117,16254,12466,3587
"1126","Kentucky","2004",315,"10152",4146,17243,13123,3805
"1127","Kentucky","2005",362,"11134",4183,17862,13549,3951
"1128","Kentucky","2006",366,"11361",4219,18646,14423,3857
"1129","Kentucky","2007",383,"12329",4257,19079,14741,3955
"1130","Kentucky","2008",325,"12690",4290,19639,15036,4278
"1131","Kentucky","2009",570,"11000",4317,19996,15134,4292
"1132","Kentucky","2010",613,"10604",4339,20389,15535,4241
"1133","Kentucky","2011",NA,"10465",NA,NA,NA,NA
"1134","Kentucky","2012",NA,"9752",NA,NA,NA,NA
"1135","Louisiana","1950",NA,NA,2697,NA,NA,NA
"1136","Louisiana","1951",NA,NA,2769,NA,NA,NA
"1137","Louisiana","1952",NA,NA,2842,NA,NA,NA
"1138","Louisiana","1953",NA,NA,2866,NA,NA,NA
"1139","Louisiana","1954",NA,NA,2883,NA,NA,NA
"1140","Louisiana","1955",NA,NA,2946,NA,NA,NA
"1141","Louisiana","1956",NA,NA,3032,NA,NA,NA
"1142","Louisiana","1957",NA,NA,3115,NA,NA,NA
"1143","Louisiana","1958",NA,NA,3155,NA,NA,NA
"1144","Louisiana","1959",NA,NA,3208,NA,NA,NA
"1145","Louisiana","1960",NA,"4990",3257,NA,NA,NA
"1146","Louisiana","1961",NA,"4508",3287,NA,NA,NA
"1147","Louisiana","1962",NA,"4570",3345,NA,NA,NA
"1148","Louisiana","1963",NA,"5798",3377,NA,NA,NA
"1149","Louisiana","1964",NA,"7140",3446,NA,NA,NA
"1150","Louisiana","1965",NA,"7178",NA,NA,NA,NA
"1151","Louisiana","1966",NA,"8689",3550,NA,NA,NA
"1152","Louisiana","1967",NA,"10071",3581,NA,NA,NA
"1153","Louisiana","1968",NA,"11742",3603,NA,NA,NA
"1154","Louisiana","1969",NA,"13492",3619,NA,NA,NA
"1155","Louisiana","1970",NA,"15063",3643,NA,NA,NA
"1156","Louisiana","1971",NA,"15208",3710,NA,NA,NA
"1157","Louisiana","1972",NA,"15712",3762,NA,NA,NA
"1158","Louisiana","1973",NA,"16020",3788,NA,NA,NA
"1159","Louisiana","1974",NA,"17794",3820,NA,NA,NA
"1160","Louisiana","1975",NA,"18137",3886,NA,NA,NA
"1161","Louisiana","1976",NA,"18161",3951,NA,NA,NA
"1162","Louisiana","1977",NA,"20577",4014,NA,NA,NA
"1163","Louisiana","1978",NA,"23197",4069,NA,NA,NA
"1164","Louisiana","1979",NA,"27229",4138,NA,NA,NA
"1165","Louisiana","1980",NA,"27926",4206,NA,NA,NA
"1166","Louisiana","1981",NA,"27478",4283,NA,NA,NA
"1167","Louisiana","1982",NA,"29185",4353,NA,NA,NA
"1168","Louisiana","1983",NA,"28444",4395,NA,NA,NA
"1169","Louisiana","1984",NA,"30251",4400,NA,NA,NA
"1170","Louisiana","1985",NA,"31108",4408,NA,NA,NA
"1171","Louisiana","1986",NA,"34128",4407,NA,NA,NA
"1172","Louisiana","1987",NA,"30916",4344,NA,NA,NA
"1173","Louisiana","1988",NA,"31711",4289,NA,NA,NA
"1174","Louisiana","1989",NA,"34257",4253,NA,NA,NA
"1175","Louisiana","1990",NA,"37914",4220,NA,NA,NA
"1176","Louisiana","1991",NA,"40438",4245.2,NA,NA,NA
"1177","Louisiana","1992",NA,"42209",4270.4,NA,NA,NA
"1178","Louisiana","1993",NA,"45600",4295.6,NA,NA,NA
"1179","Louisiana","1994",NA,"42369",4320.8,NA,NA,NA
"1180","Louisiana","1995",NA,"43741",4346,NA,NA,NA
"1181","Louisiana","1996",NA,"40426",4371.2,NA,NA,NA
"1182","Louisiana","1997",NA,"37248",4396.4,NA,NA,NA
"1183","Louisiana","1998",NA,"34057",4421.6,NA,NA,NA
"1184","Louisiana","1999",NA,"32033",4446.8,NA,NA,NA
"1185","Louisiana","2000",NA,"30440",4472,NA,NA,NA
"1186","Louisiana","2001",189,"30678",4478,19990,16659,3142
"1187","Louisiana","2002",168,"29690",4497,20312,16767,3377
"1188","Louisiana","2003",188,"28622",4521,21182,17329,3665
